result,t1_avg_pts_mu,t1_avg_pts_tot,t1_avg_recv_mu,t1_avg_recv_tot,t1_avg_scrd_mu,t1_avg_scrd_tot,t1_standing,t2_avg_pts_mu,t2_avg_pts_tot,t2_avg_recv_tot,t2_avg_scrd_tot,t2_standing
1,2.6,1.9189189189,0.8,1.1441441441,2.2,1.8738738739,4,0.2,1.3693693694,1.5585585586,1.2612612613,9
2,0,1.2285714286,1,1.1714285714,0,0.8,11,3,2.1981981982,0.8828828829,2.2882882883,2
2,1.6,1.7387387387,1.4,1.1441441441,2,1.9279279279,1,1,1.9279279279,1,1.8648648649,3
1,1,1.045045045,2,1.4144144144,2,1.0900900901,17,1,0.8571428571,1.8571428571,0.8857142857,19
1,2.4,2.1441441441,0.4,1.0540540541,1.8,2.1081081081,7,0.6,1.1081081081,1.6216216216,1.0900900901,18
0,0,1.1261261261,6,1.6936936937,0,1.1981981982,20,3,1.0285714286,1.3142857143,1,14
2,1,1.1801801802,1.4,1.3243243243,0.8,0.981981982,10,1.6,1.8378378378,1.2252252252,1.6486486486,6
1,1.2,1.1621621622,1,1.3783783784,1,1.2432432432,13,1.2,1.027027027,1.5765765766,1.0720720721,15
1,0.6666666667,1.1621621622,2,1.4864864865,1.3333333333,1.2522522523,16,1.6666666667,1.1369863014,1.3835616438,1.1369863014,12
1,0.3333333333,1.2328767123,1.6666666667,1.4383561644,0.6666666667,1.3561643836,8,2.3333333333,1.6936936937,1.027027027,1.4594594595,5
0,0,1.1944444444,3,1.1944444444,1,0.7777777778,11,3,1.7232142857,1.1517857143,1.9107142857,2
0,2.6,1.9375,0.6,0.9910714286,2.2,1.8660714286,3,0.2,1.0982142857,1.6428571429,1.0803571429,18
1,2.6,1.9285714286,0.8,1.1339285714,2.2,1.8839285714,4,0.2,1.1785714286,1.4732142857,1.25,15
2,1.4,1.6785714286,1.2,1.0357142857,1,1.4464285714,5,1.4,2.2053571429,0.875,2.2857142857,1
1,1,1.0178571429,0,1.5982142857,0,1.0714285714,17,1,1.0277777778,1.3333333333,1.0277777778,14
2,3,2.1517857143,0.4,1.0446428571,1.6,2.125,7,0,1.0625,1.4017857143,1.1160714286,16
1,3,1.3571428571,1,1.5714285714,2,1.25,9,0,0.8333333333,1.9166666667,0.8611111111,20
1,1.2,1.1696428571,0.8,1.3214285714,0.8,0.9732142857,10,1.8,1.125,1.6964285714,1.2053571429,19
2,0.6666666667,1.1785714286,1,1.375,0.3333333333,1.2678571429,12,1.6666666667,1.2567567568,1.4189189189,1.3648648649,8
1,1,1.1216216216,2,1.3783783784,2,1.1216216216,13,2,1.8482142857,1.2142857143,1.6428571429,6
2,0,0.8108108108,4,1.9459459459,1,0.8378378378,20,3,1.9292035398,0.982300885,1.8495575221,3
0,3,1.1150442478,1,1.7168141593,4,1.203539823,19,0,1.1891891892,1.2432432432,0.8378378378,11
2,0,1,2,1.3783783784,1,1.027027027,16,3,1.6637168142,1.0530973451,1.4513274336,5
1,1.6,1.7168141593,1.2,1.1681415929,2.4,1.9203539823,2,1,1.3716814159,1.5575221239,1.2654867257,9
1,2.3333333333,2.2123893805,0.6666666667,0.8849557522,1.6666666667,2.2920353982,1,0.3333333333,1.1466666667,1.36,1.1333333333,12
2,0.8,1.0973451327,2.4,1.6283185841,1.4,1.0707964602,18,2,1.9380530973,1.1238938053,1.8761061947,4
0,0.3333333333,1.28,2,1.4,1.3333333333,1.36,8,2.3333333333,2.1327433628,1.0442477876,2.1061946903,7
2,1.2,1.0796460177,1.2,1.389380531,0.8,1.1150442478,14,1.2,1.1681415929,1.3716814159,1.2566371681,13
1,2.6,1.8318584071,0.2,1.2212389381,2.2,1.6283185841,6,0.2,1.0353982301,1.592920354,1.0884955752,15
2,1,1.1681415929,0.6,1.4690265487,0.4,1.2389380531,17,1.6,1.185840708,1.3185840708,1,10
2,0,1.1842105263,3.25,1.6710526316,0.25,1.1578947368,10,3,2.1578947368,0.9342105263,2.2105263158,1
1,1.5,1.9078947368,1,1.2236842105,1.25,2.2631578947,2,1.5,1.2763157895,1.3947368421,1.3552631579,8
1,3,2,0,1.0263157895,2,1.8421052632,4,0,1.1842105263,1.2631578947,0.8684210526,11
2,1.75,1.2105263158,1.25,1.2763157895,1.75,1.0394736842,9,1,1.0394736842,1.7105263158,1.1315789474,15
0,2.25,1.1184210526,1.25,1.5263157895,2.25,1.2631578947,17,0.75,1.0131578947,1.5,1.0789473684,14
2,1.5,1.1315789474,1.5,1.3684210526,2,1.1184210526,13,1.5,1.8552631579,1.2763157895,1.5921052632,6
2,2.5,2.0131578947,0.75,1.1315789474,2.25,1.9736842105,7,0.25,1.1578947368,1.3815789474,1.3289473684,12
1,1.25,2.1688311688,2,0.9220779221,2,2.2077922078,2,1.25,1.9220779221,1.2207792208,2.2597402597,3
0,0.75,1.012987013,1.5,1.5064935065,0.75,1.0909090909,11,2.25,1.987012987,1.1428571429,1.961038961,15
0,0.5,1.0256410256,0.5,1.358974359,0,1,6,2,1.1948051948,1.2727272727,1.025974026,18
1,2,1.8701298701,0.5,1.2597402597,1,1.5844155844,8,0.5,0.641025641,1.5641025641,0.7692307692,17
0,1.5,1.7662337662,0.5,1.0519480519,1.25,1.5324675325,12,0.75,2.012987013,1.025974026,1.8441558442,4
2,3,1.1538461538,0,1.2820512821,1,0.8717948718,13,0,1.1168831169,1.3636363636,1.1038961039,16
0,1.5,1.2597402597,1.25,1.4025974026,0.5,1.3506493506,14,1.5,1.1168831169,1.5324675325,1.2727272727,10
0,0.25,1.0649350649,1.5,1.6883116883,0.75,1.1298701299,7,2.5,1.1688311688,1.6753246753,1.1428571429,20
1,2,1.0641025641,0.5,1.6666666667,1.5,1.1153846154,7,0.5,1.025,1.35,1,6
2,0.75,1.8846153846,3.25,1.2435897436,1,1.6153846154,1,2.25,1.8974358974,1.2435897436,2.2435897436,9
2,0.75,1.7564102564,1.25,1.0641025641,0.75,1.5384615385,10,2.25,2.0897435897,0.858974359,1.9358974359,2
2,2,2.1794871795,0.25,0.9230769231,1.25,2.2179487179,3,0.5,1.1923076923,1.2692307692,1.0256410256,14
0,3,1.1666666667,0,1.6538461538,2,1.1282051282,17,0,1.125,1.325,0.875,18
1,2,0.625,0.5,1.625,1.5,0.75,20,0.5,1.0128205128,1.5,1.0897435897,11
1,1.5,1.2051282051,1.25,1.358974359,1.75,1.3333333333,4,1.5,1.1153846154,1.5128205128,1.2564102564,12
2,2,1.141025641,0.75,1.358974359,2,1.1282051282,8,0.5,1.2564102564,1.3846153846,1.3333333333,15
0,1.5,1,1,1.3658536585,1,1,9,1.5,1.1265822785,1.3797468354,1.1265822785,11
1,3,1.9620253165,0.5,1.1265822785,2.5,1.9240506329,14,0,0.6829268293,1.5853658537,0.756097561,12
2,1.75,1.9113924051,1.5,1.2278481013,1.5,2.253164557,5,1,1.0886075949,1.6582278481,1.1265822785,3
1,2.5,2.1012658228,0.25,0.8860759494,1.25,1.9873417722,1,0.25,1.2278481013,1.3417721519,1.3544303797,2
1,1.75,1.2784810127,1.25,1.3797468354,2.25,1.3544303797,8,1,1.164556962,1.6708860759,1.1518987342,16
0,0,1,2.5,1.4936708861,0.75,1.0759493671,13,3,1.8607594937,1.2658227848,1.5949367089,6
2,1.25,1.1012658228,0.75,1.5316455696,1,1.2405063291,18,1.25,1.7341772152,1.1265822785,1.5569620253,17
0,0.5,1.9873417722,2.5,1.0379746835,1.25,1.835443038,7,2,2.1518987342,0.9240506329,2.1898734177,4
2,0.5,1.75,1.5,1.1125,1,1.5625,11,2,1.119047619,1.3333333333,0.9047619048,17
0,1,2.1375,0.75,0.9375,0.75,2.1875,5,1.75,2.1125,0.9,2.0125,1
2,1.5,1.85,1.25,1.275,1.5,1.6,6,0.75,1.0875,1.5375,1.225,19
1,0.25,1.125,2.25,1.3875,1,1.1375,13,2.5,1.8875,1.225,2.225,8
2,1,1.1125,1.25,1.6375,1.25,1.125,2,1.75,1.975,1.05,1.8375,7
0,1.5,1.15,2,1.7,3,1.1375,20,1.5,1,1.380952381,1.0238095238,10
2,0.5,1.2125,1,1.375,0.25,1.3625,3,2,1.3,1.3625,1.3875,4
0,0,0.6666666667,1.5,1.6428571429,0,0.7380952381,16,3,1.2,1.25,1.0125,14
1,1.5,1.1975308642,2,1.2592592593,1.25,1.024691358,13,1.5,1.1481481481,1.7037037037,1.1481481481,20
0,2.25,1.987654321,1,1.037037037,2,1.8518518519,4,0.75,1.8271604938,1.2716049383,1.5802469136,9
1,2.25,2.0987654321,0.75,0.9012345679,3,2,1,0.75,1.0987654321,1.6543209877,1.1111111111,3
2,0,1,2,1.3953488372,0,1.0465116279,10,3,2.1234567901,0.9382716049,2.1728395062,6
1,2.5,1.950617284,0.75,1.1604938272,2,1.962962963,12,0.25,1.1481481481,1.3827160494,1.1604938272,8
1,1.5,1.3209876543,1.5,1.3456790123,2,1.3827160494,2,1.5,0.6744186047,1.6511627907,0.7674418605,18
0,0.5,1,2.25,1.4814814815,0.75,1.0740740741,17,2,1.1975308642,1.3703703704,1.3456790123,5
0,1.5,1.8641975309,1.25,1.2469135802,2.25,2.2098765432,11,0.75,1.7283950617,1.1358024691,1.5679012346,14
1,2,1.1341463415,1,1.3902439024,1.5,1.1585365854,13,0.5,0.6590909091,1.6590909091,0.7727272727,18
1,2.5,2.1097560976,0.5,0.8902439024,2.5,2.012195122,1,0.25,1.9756097561,1.0365853659,1.8414634146,4
1,3,1.8170731707,1.25,1.2682926829,2.25,1.5731707317,8,0,1.3414634146,1.3414634146,1.3902439024,2
1,0.75,1.9634146341,1,1.1585365854,0.5,1.9634146341,7,2.25,1.7195121951,1.1341463415,1.5609756098,15
2,0.75,1.0853658537,3,1.6707317073,0.75,1.0975609756,6,2.25,2.1341463415,0.9512195122,2.1951219512,3
1,0,0.9772727273,1,1.4545454545,0,1.0681818182,16,3,1.2045454545,1.3181818182,0.9772727273,9
1,1,1.8536585366,1.75,1.243902439,1.25,2.1951219512,14,1.75,1.1341463415,1.5,1.256097561,10
1,1.25,1,0.75,1.4634146341,0.5,1.0609756098,17,1.25,1.2195121951,1.243902439,1.0243902439,11
0,3,1.1951219512,0.5,1.3536585366,2,1.3292682927,5,0,1.1341463415,1.6951219512,1.1341463415,19
0,1,1.1204819277,2.75,1.5060240964,1.75,1.2530120482,14,1.75,1.9759036145,1.156626506,1.9638554217,4
1,1.25,1.2048192771,1.75,1.265060241,1.75,1.0240963855,16,1.25,1.1927710843,1.3614457831,1.3373493976,5
2,0,0.6444444444,2,1.6666666667,0,0.7555555556,20,3,1.8674698795,1.2409638554,2.1927710843,9
0,3,1.9518072289,0,1.0481927711,2.5,1.8192771084,8,0,1.0222222222,1.4222222222,1.0888888889,11
2,1.5,1.1777777778,1,1.3333333333,1,0.9555555556,15,1.5,2.1204819277,0.8795180723,2.0120481928,1
1,2.5,1.6987951807,1.25,1.1445783133,2.5,1.5542168675,17,0.25,1.0722891566,1.6746987952,1.0843373494,10
1,0.75,1.3253012048,1.25,1.3373493976,1,1.3734939759,3,1.5,1.0240963855,1.4578313253,1.0843373494,13
1,2.25,2.1445783133,1.25,0.9397590361,3.5,2.1927710843,2,0.75,1.8313253012,1.2530120482,1.5662650602,6
1,0.5,0.6304347826,2,1.6956521739,1.5,0.7826086957,20,2,1.0595238095,1.6904761905,1.0714285714,12
0,1,1.9642857143,1.5,1.1666666667,1,1.9642857143,6,1.75,2.130952381,0.880952381,2.0119047619,1
2,1.5,1.8095238095,1,1.2857142857,1.75,1.5595238095,9,1.5,1.1547619048,1.6785714286,1.1428571429,18
0,1.5,1.880952381,1.5,1.25,1.5,2.2023809524,5,1.5,1.0217391304,1.4347826087,1.1086956522,11
1,1,1.3452380952,1.75,1.3214285714,1.75,1.4523809524,3,1,1.2261904762,1.2619047619,1.0357142857,10
2,0.25,1.0119047619,2,1.5357142857,0.5,1.0714285714,17,2.5,1.9404761905,1.0595238095,1.8214285714,7
0,1.5,1.119047619,1.5,1.5119047619,1.5,1.2619047619,14,1.5,1.152173913,1.347826087,0.9565217391,16
1,0.25,1.1785714286,1.75,1.369047619,0.5,1.1904761905,4,2.5,2.1547619048,0.9404761905,2.2142857143,2
2,2,1.1489361702,0.5,1.3617021277,1.5,0.9787234043,16,0.5,1,1.5411764706,1.0588235294,18
2,0,1.0470588235,2.75,1.6941176471,0,1.0588235294,15,3,1.7882352941,1.2941176471,1.5529411765,11
1,2.25,2.1294117647,1.25,0.9529411765,2.75,2.2,3,0.75,1.9529411765,1.1647058824,1.9529411765,8
1,0.5,2.1176470588,0.5,0.8823529412,0,2,1,2,0.6808510638,1.6595744681,0.8085106383,19
0,2.5,1.7294117647,0.75,1.1294117647,2,1.5882352941,9,0.25,1.2,1.3529411765,1.3411764706,6
2,0,1.0212765957,2.5,1.4042553191,0.5,1.085106383,10,3,1.3647058824,1.3058823529,1.4470588235,2
0,1.75,1.2117647059,0.75,1.2588235294,1.25,1.0235294118,12,1,1.2,1.3647058824,1.2,4
1,0.5,1.1764705882,2.75,1.6705882353,1,1.1529411765,14,2,1.8705882353,1.2352941176,2.1764705882,7
1,1,1.1976744186,1.5,1.3372093023,1.25,1.3255813953,6,1.75,1.9651162791,1.0348837209,1.8372093023,4
0,1.5,1.023255814,0.75,1.5348837209,0.75,1.0813953488,15,1.5,1.7209302326,1.1162790698,1.5697674419,9
2,2.5,1.8023255814,0.25,1.2906976744,1.5,1.5581395349,8,0.25,1.2093023256,1.2674418605,1.0348837209,13
2,1,1.1395348837,1.25,1.5,1,1.2674418605,11,1.75,1.1976744186,1.6511627907,1.1511627907,12
0,0.5,0.6666666667,1.5,1.6666666667,0.5,0.8125,19,2,2.1395348837,0.9418604651,2.1860465116,3
1,3,1.9302325581,0,1.1627906977,2,1.9302325581,10,0,1.125,1.3958333333,0.9791666667,17
0,1.75,1.1976744186,0.5,1.3720930233,1,1.2093023256,5,1,1.0348837209,1.6976744186,1.0581395349,16
2,0.5,1.8488372093,1.75,1.2325581395,1,2.1511627907,7,2,2.1279069767,0.8837209302,2,1
0,1,1.0344827586,1.75,1.6781609195,1,1.0459770115,16,1.75,1.4022988506,1.275862069,1.4482758621,2
2,0.5,0.9795918367,1,1.387755102,0.5,1.0408163265,15,2,1.7816091954,1.2988505747,1.5517241379,12
1,0.5,1.1020408163,3,1.387755102,2,0.9591836735,17,2,1.8275862069,1.2413793103,2.1379310345,11
2,0.5,1.9425287356,1,1.0459770115,0.5,1.8275862069,6,2,1.9425287356,1.1494252874,1.9195402299,7
1,1.25,2.1379310345,1.25,0.8850574713,1.25,2,1,1.25,1.1264367816,1.5057471264,1.2528735632,13
1,3,1.7126436782,0.75,1.1149425287,2,1.5632183908,10,0,1.1954022989,1.3563218391,1.1954022989,4
1,2.5,2.1264367816,0.5,0.9540229885,1.75,2.183908046,3,0.25,1.2183908046,1.3333333333,1.3333333333,5
1,3,1.2183908046,0.5,1.632183908,1.5,1.1609195402,8,0,0.6734693878,1.6734693878,0.8367346939,19
1,1.25,1.7954545455,1,1.2954545455,1,1.5568181818,10,1.25,1.7272727273,1.1136363636,1.5681818182,9
2,1,1.3977272727,2.25,1.2727272727,1.75,1.4431818182,2,1.75,2.1363636364,0.9545454545,2.1818181818,3
0,0.75,1.0227272727,2.5,1.5113636364,1.75,1.0681818182,14,2.25,2.1477272727,0.875,2,1
1,1.75,1.8068181818,1.5,1.2613636364,1.75,2.125,12,1,1.2159090909,1.2727272727,1.0454545455,11
1,3,1.9545454545,1.5,1.1477272727,3,1.9204545455,4,0,0.96,1.4,1.04,17
0,2,1.2045454545,0.5,1.3409090909,1.5,1.3295454545,7,0.5,1.14,1.38,1,15
1,1.25,1.1818181818,0.75,1.3636363636,0.5,1.1931818182,6,1.25,1.2386363636,1.6136363636,1.1590909091,5
2,0.25,1.1136363636,1.5,1.5113636364,0.5,1.2386363636,13,2.5,1.9204545455,1.0568181818,1.8181818182,8
1,2,1.9325842697,1,1.0449438202,2.75,1.808988764,6,0.5,1.3820224719,1.2921348315,1.4269662921,3
1,2,2.1348314607,1.25,0.8651685393,2.75,1.9775280899,1,0.5,1.808988764,1.2921348315,1.5617977528,7
0,3,1.7078651685,0.5,1.1235955056,2,1.5617977528,10,0,0.9411764706,1.431372549,1.0196078431,17
2,1.75,1.0224719101,1.25,1.4943820225,1,1.0561797753,13,1,2.1460674157,0.9438202247,2.191011236,2
2,3,1.137254902,0,1.3725490196,1,1,14,0,1.0337078652,1.6629213483,1.0449438202,16
2,1.25,1.1011235955,1.5,1.5056179775,1.25,1.2247191011,15,1.25,1.202247191,1.3483146067,1.191011236,5
1,2.25,1.9662921348,1.5,1.1348314607,2.5,1.9325842697,4,0.75,1.202247191,1.2696629213,1.0337078652,12
1,3,1.202247191,0.5,1.3370786517,4.5,1.3258426966,8,0,0.7058823529,1.6666666667,0.862745098,18
2,0.5,1.3666666667,1.75,1.2888888889,1.25,1.4111111111,3,2,1.9777777778,1.1333333333,1.9333333333,4
1,1.75,1.2222222222,0.75,1.3444444444,0.75,1.2,5,1,1.2222222222,1.3222222222,1.3333333333,7
1,1.75,2.1555555556,1.5,0.9444444444,1.75,2.2111111111,2,1,1.7,1.1222222222,1.5555555556,11
0,2,0.9423076923,0.5,1.4230769231,1.5,1.0192307692,17,0.5,1.0888888889,1.5111111111,1.2222222222,16
0,2.5,1.8333333333,0.75,1.2444444444,2.25,2.1222222222,8,0.25,1.0111111111,1.5222222222,1.0555555556,14
1,1,1.1888888889,1,1.2777777778,0.5,1.0333333333,13,1.75,1.9444444444,1.0333333333,1.8,6
0,3,1.7888888889,0,1.3111111111,1.5,1.5444444444,10,0,1.1153846154,1.3653846154,0.9807692308,15
1,1.5,1.2222222222,1.75,1.6,1.25,1.1444444444,9,1.5,2.1444444444,0.8555555556,1.9888888889,1
1,2,1.6813186813,0.5,1.1208791209,1.5,1.5384615385,12,0.5,0.7358490566,1.641509434,0.8679245283,17
2,0,1.2087912088,1.75,1.3406593407,0.5,1.3296703297,8,3,1.7802197802,1.2967032967,1.5274725275,10
1,1.5,1.989010989,1.5,1.1318681319,1,1.9340659341,3,1.5,1.8241758242,1.2307692308,2.0989010989,9
1,3,1.9230769231,0.75,1.0549450549,3,1.8021978022,6,0,1.2417582418,1.5934065934,1.1538461538,7
1,3,2.1208791209,0,0.8681318681,2,1.978021978,1,0,0.9433962264,1.3962264151,1,18
0,1.5,1.1132075472,1,1.3396226415,1,0.9622641509,15,1.5,1.2087912088,1.2857142857,1.0549450549,13
0,1.25,1.010989011,0.75,1.5054945055,1.25,1.043956044,14,1.25,1.2417582418,1.3406593407,1.2197802198,4
1,0.75,1.0879120879,2.25,1.4945054945,2,1.2087912088,16,1.5,1.0769230769,1.6373626374,1.0549450549,11
2,0.75,1.2065217391,2.5,1.2826086957,0.75,1.0543478261,12,2.25,2.1304347826,0.8586956522,1.9782608696,1
0,1,1.8043478261,1.75,1.25,1.75,2.0760869565,11,1.75,1.9347826087,1.0543478261,1.8260869565,6
2,0.25,1.2282608696,2.25,1.6195652174,0.5,1.152173913,8,2.5,1.0108695652,1.5,1.0434782609,15
0,0,1.0652173913,3.25,1.6304347826,0.75,1.0434782609,13,3,2,1.1195652174,1.9456521739,3
2,2,0.9259259259,0.5,1.4074074074,1,0.9814814815,19,0.5,1.1956521739,1.347826087,1.3260869565,9
1,0,0.7222222222,2.5,1.6666666667,1.5,0.8703703704,18,3,1.1086956522,1.4782608696,1.2065217391,14
1,1,1.3369565217,1.25,1.2934782609,1,1.3913043478,5,1.75,1.6956521739,1.1195652174,1.5543478261,10
1,3,2.1739130435,0,0.9239130435,1.5,2.1847826087,2,0,1.1111111111,1.3333333333,0.962962963,16
1,3,1.9247311828,0,1.064516129,1,1.8279569892,6,0,0.7636363636,1.6727272727,0.9090909091,16
2,0,1.0909090909,1.5,1.3636363636,0,0.9454545455,17,3,1.3548387097,1.2795698925,1.4086021505,5
2,2,1.6774193548,0.5,1.1397849462,1.75,1.5376344086,11,0.5,1.1935483871,1.2903225806,1.0430107527,13
1,2.25,1.9892473118,1,1.1182795699,2.75,1.935483871,3,0.75,1.2150537634,1.6129032258,1.1397849462,9
2,0,1.0322580645,1.5,1.4838709677,0,1.0430107527,14,3,0.9090909091,1.4,0.9636363636,19
1,1.25,1.2150537634,1.5,1.3333333333,1.75,1.3225806452,8,1.25,1.064516129,1.623655914,1.0430107527,12
2,0,1.0967741935,2.25,1.4946236559,1,1.2150537634,15,3,2.1827956989,0.9139784946,2.1935483871,2
1,1.75,2.1397849462,0.75,0.8494623656,1.5,1.9784946237,1,1,1.2580645161,1.3225806452,1.2258064516,4
1,2,1.8085106383,1.25,1.2446808511,2.75,2.0638297872,9,0.5,1.2340425532,1.3191489362,1.3191489362,8
1,0.25,1.2021276596,2.5,1.6276595745,1.25,1.1382978723,10,2.5,1.6595744681,1.1382978723,1.5212765957,12
0,2.5,1.0531914894,0.25,1.6170212766,2,1.0319148936,13,0.25,1.0212765957,1.5,1.0425531915,14
1,2,1.2127659574,0.25,1.2765957447,0.75,1.0425531915,11,0.5,1.085106383,1.5106382979,1.2127659574,15
2,0,1.2446808511,3.5,1.329787234,1,1.2127659574,5,3,1.9361702128,1.0638297872,1.829787234,6
0,1,1.3723404255,2.25,1.2765957447,1.25,1.4255319149,4,1.75,2.1489361702,0.8404255319,1.9787234043,1
0,2,1.8191489362,1.5,1.2872340426,2,1.5425531915,7,0.5,2,1.1170212766,1.9468085106,3
1,0.4,1.8105263158,2.8,1.2736842105,1,1.5263157895,7,2.2,2.1368421053,0.8421052632,1.9684210526,1
0,1,1.0526315789,0.6666666667,1.6,0.3333333333,1.0210526316,13,2,1.0701754386,1.3684210526,0.9298245614,18
1,0.3333333333,0.9298245614,1.6666666667,1.3859649123,0.6666666667,0.9824561404,17,2.3333333333,1.6421052632,1.1578947368,1.5263157895,12
0,3,1.8210526316,1,1.2421052632,3,2.0842105263,8,0,0.6842105263,1.6315789474,0.8947368421,20
1,1.4,2.1789473684,1,0.9263157895,1.8,2.2,2,1.4,1.0210526316,1.4842105263,1.0315789474,14
0,1,1.2210526316,1,1.6315789474,1,1.1578947368,10,1,0.8421052632,1.5263157895,0.7368421053,19
0,0,0.7543859649,3.6666666667,1.649122807,0.3333333333,0.8947368421,15,3,1.2210526316,1.3473684211,1.3157894737,9
1,0.4,1.3684210526,2.4,1.2736842105,0.8,1.4210526316,4,2.2,1.9473684211,1.0631578947,1.8315789474,5
0,1.6,1.2315789474,1.2,1.3368421053,1.6,1.2105263158,6,1,1.0736842105,1.5157894737,1.2,16
0,0.6,1.2315789474,2.4,1.2631578947,1.4,1.0526315789,11,2.4,1.9894736842,1.1052631579,1.9263157895,3
2,2.2,1.9791666667,1.2,1.1041666667,1.8,1.9166666667,3,0.4,1.3854166667,1.2604166667,1.4270833333,4
1,1.4,1.9270833333,1,1.0729166667,1.2,1.8125,6,1.4,1.2291666667,1.2604166667,1.0520833333,11
1,0.3333333333,1.0689655172,1,1.3448275862,0,0.9137931034,18,2.3333333333,1.8229166667,1.2916666667,1.5625,5
1,0,0.85,2,1.6,0,0.85,19,3,0.7586206897,1.6379310345,0.8965517241,16
1,1.2,2.1145833333,1.4,0.8854166667,1.6,1.9791666667,1,1.8,1.21875,1.6458333333,1.1770833333,10
0,0.8,1.625,1.6,1.1666666667,1.2,1.5104166667,13,2,2.1875,0.9375,2.2083333333,2
1,0,0.7,2,1.65,1,0.95,20,3,1.0520833333,1.5833333333,1.0104166667,12
0,0.8,1.21875,1.2,1.34375,0.8,1.3125,9,2,1.2291666667,1.3333333333,1.2083333333,7
1,0.6666666667,1.0729166667,1,1.5104166667,0.3333333333,1.1979166667,17,1.6666666667,0.9655172414,1.3620689655,1,15
2,0.4,1.0104166667,1.8,1.5,0.6,1.0416666667,14,2.2,1.8125,1.25,2.0833333333,8
0,1.6,1.618556701,0.8,1.1649484536,1,1.5051546392,12,1,1.0927835052,1.4948453608,1.1958762887,14
2,1.8,2.175257732,1.4,0.9381443299,2.4,2.1958762887,2,0.6,1.9381443299,1.0618556701,1.824742268,5
1,1.3333333333,1.2268041237,1.3333333333,1.3298969072,1.3333333333,1.206185567,7,1.3333333333,0.9491525424,1.3559322034,0.9830508475,18
2,0.8,1.206185567,2.6,1.6494845361,1,1.1649484536,10,2,1.4020618557,1.2474226804,1.4226804124,3
2,1.4,1.0412371134,1.2,1.5773195876,1.4,1,13,1.4,1.824742268,1.2371134021,2.0721649485,8
2,1,0.9523809524,0,1.5714285714,0,0.9047619048,17,1,1.1016949153,1.3389830508,0.9322033898,15
2,3,0.8095238095,0,1.5714285714,1,0.9523809524,20,0,1.2164948454,1.2783505155,1.0412371134,11
2,0,0.7457627119,3,1.6440677966,0.3333333333,0.8983050847,19,3,1.9587628866,1.1030927835,1.8969072165,4
2,0.2,1.2164948454,1.8,1.3402061856,0.6,1.3092783505,9,2.6,2.1237113402,0.8762886598,1.9793814433,1
1,2.6,1.8041237113,1,1.2989690722,2.4,1.5567010309,6,0.2,1,1.4948453608,1.0309278351,16
2,2.2,1.4183673469,0.2,1.2448979592,1,1.4285714286,3,0.4,1.2040816327,1.3775510204,1.2959183673,9
1,2,1.9489795918,1,1.0510204082,1.6,1.8265306122,5,0.8,1.0306122449,1.5816326531,0.9897959184,15
0,1.6,2.1326530612,0.8,0.8673469388,0.8,2.0102040816,1,1,2.1530612245,0.9489795918,2.1734693878,2
2,2.3333333333,1.1333333333,1.3333333333,1.35,2,0.9666666667,13,0.3333333333,1.612244898,1.1530612245,1.4897959184,12
1,2,1.8367346939,1.4,1.2244897959,2,2.0714285714,8,0.8,1.2448979592,1.3163265306,1.2244897959,7
1,0,1.9693877551,5,1.0918367347,3,1.8979591837,4,3,0.7727272727,1.5454545455,0.9090909091,20
1,2.3333333333,1.2346938776,0.6666666667,1.2653061224,1.6666666667,1.0408163265,10,0.3333333333,0.7333333333,1.65,0.8833333333,19
1,1,0.9897959184,0,1.5,0,1.0306122449,16,1,0.9090909091,1.6363636364,0.9545454545,17
2,1.2,1.0918367347,1.2,1.4795918367,1.2,1.1836734694,14,1.2,1.8163265306,1.2959183673,1.5612244898,6
2,1.3333333333,0.9333333333,2.6666666667,1.3833333333,2,0.9666666667,18,1.3333333333,1.193877551,1.6530612245,1.1632653061,11
0,0.2,1.2323232323,2,1.3232323232,0.8,1.2121212121,8,2.6,1.9797979798,1.0909090909,1.9090909091,3
0,1.2,1.2121212121,1.2,1.6363636364,1.6,1.1818181818,11,1.8,1.2525252525,1.2626262626,1.0606060606,10
0,0,0.8695652174,4,1.652173913,0,0.9130434783,17,3,1.0808080808,1.4949494949,1.1717171717,15
0,0.8,1.6262626263,2,1.1414141414,1.2,1.4848484848,12,1.4,1.8484848485,1.2121212121,2.0707070707,7
2,0.6,1.0202020202,3,1.6161616162,0.6,0.9797979798,16,2.4,2.1212121212,0.8686868687,2,1
2,0,0.7391304348,2,1.6086956522,0,0.9130434783,20,3,1.1147540984,1.3442622951,0.9508196721,13
0,3,2.1414141414,0.6666666667,0.9494949495,2.6666666667,2.1616161616,2,0,0.9180327869,1.4098360656,0.9508196721,18
2,1,0.7213114754,2,1.6721311475,1.3333333333,0.8852459016,19,2,1.404040404,1.2424242424,1.4141414141,4
0,1.8,1.2222222222,0.6,1.3636363636,1.8,1.2929292929,9,0.6,1.0101010101,1.4848484848,1.0404040404,14
1,0.8,1.8282828283,1.8,1.2828282828,1,1.5757575758,6,2,1.9595959596,1.0404040404,1.8585858586,5
0,0.3333333333,1.1451612903,2.3333333333,1.3225806452,1,0.9516129032,13,2.3333333333,1.21,1.63,1.18,11
1,1.2,1.08,2,1.5,1,1.18,15,1.8,1.22,1.36,1.29,9
1,2.4,2.13,1.2,0.87,2.2,2,1,0.6,1.62,1.13,1.47,12
